alpha,beta,K,chain_variant,transition_strength,reward_mean_scale,reward_gap,reward_std,n,mean_abs_error,std_abs_error,median_abs_error,mean_abs_error_ci_low,mean_abs_error_ci_high,estimator,mean_ess_is,median_ess_is,mean_ess_norm
0.6,0.5,100,reward_only,0.3,1.3,0.3,0.5,16,0.20731155111039112,0.11421554352446826,0.1777691452270616,0.15134696316473492,0.2632761390560473,dm_tabular,25.807747120633543,27.71596732341153,0.2580774712063354
0.6,0.5,100,reward_only,0.8,0.7,0.3,0.1,16,0.07449711136554604,0.05317579461864226,0.05237893572499969,0.04844145079008663,0.10055277194100545,dm_tabular,25.807747120633543,27.71596732341153,0.2580774712063354
0.6,0.5,100,reward_only,0.8,0.7,0.3,0.5,16,0.18035374755716774,0.08065512393907225,0.1632404777848166,0.14083346303486877,0.2198740320794667,dm_tabular,25.807747120633543,27.71596732341153,0.2580774712063354
0.6,0.5,100,reward_only,0.8,1.3,0.3,0.1,16,0.1261470793703743,0.10053656700990762,0.08524392297414238,0.07688506675319513,0.1754090919875535,dm_tabular,25.807747120633543,27.71596732341153,0.2580774712063354
0.6,0.5,100,reward_only,0.8,1.3,0.3,0.5,16,0.20731155111039112,0.11421554352446826,0.1777691452270616,0.15134696316473492,0.2632761390560473,dm_tabular,25.807747120633543,27.71596732341153,0.2580774712063354
0.6,0.5,100,transitional,0.3,0.7,0.3,0.1,16,0.062032489751675524,0.05401160202131877,0.04924047061353401,0.035567291074401625,0.08849768842894942,dm_tabular,24.702746513324314,26.317252369272246,0.2470274651332431
0.6,0.5,100,transitional,0.3,0.7,0.3,0.5,16,0.17274847856643014,0.10200810035166716,0.2022367599556952,0.12276542786127632,0.22273152927158396,dm_tabular,24.70274651332431,26.317252369272246,0.2470274651332431
0.6,0.5,100,transitional,0.3,1.3,0.3,0.1,16,0.10595577045700721,0.09040370427791428,0.07694397607598524,0.061658769343576815,0.15025277157043762,dm_tabular,24.70274651332431,26.317252369272246,0.2470274651332431
0.6,0.5,100,transitional,0.3,1.3,0.3,0.5,16,0.19843114214618673,0.12142662969263393,0.18599003667557673,0.13893318690577564,0.25792909738659786,dm_tabular,24.70274651332431,26.317252369272246,0.2470274651332431
0.6,0.5,100,transitional,0.8,0.7,0.3,0.1,16,0.06499086356790554,0.051908153865198044,0.056838682545219565,0.0395563355479676,0.09042539158784348,dm_tabular,24.406675325878183,21.878121293391803,0.24406675325878185
